standardized_inchikey,compound_id,source_dataset,record_key
AHJKRLASYNVKDZ-UHFFFAOYSA-N,CMP:AHJKRLASYNVKDZ-UHFFFAOYSA-N,cpdb,REC:d184265ed2d610630fa705bf690bf58ca16fb8def0131dfed5cebbeae9181556
AHJKRLASYNVKDZ-UHFFFAOYSA-N,CMP:AHJKRLASYNVKDZ-UHFFFAOYSA-N,cpdb,REC:de0689eea13240862bbe944d377802b6357d989c5fbf328db16cf07e979f1d8c
AHJKRLASYNVKDZ-UHFFFAOYSA-N,CMP:AHJKRLASYNVKDZ-UHFFFAOYSA-N,cpdb,REC:e08d4f0662c0ea4c8929efb8641612c0056a90852ac835516ea8a42a2ec27671
AHJKRLASYNVKDZ-UHFFFAOYSA-N,CMP:AHJKRLASYNVKDZ-UHFFFAOYSA-N,cpdb,REC:ea992694f44c15ef5d26c05804c062fd7765081d0829db8596af48b378fc7acc
AHJKRLASYNVKDZ-UHFFFAOYSA-N,CMP:AHJKRLASYNVKDZ-UHFFFAOYSA-N,iris,REC:6564786d0a987a8167f73cc0f26182f12cefee07518d2e28c664abdad2480e9f
AHTPATJNIAFOLR-UHFFFAOYSA-N,CMP:AHTPATJNIAFOLR-UHFFFAOYSA-N,iris,REC:b793a7a70229fd7a9b5c1c95a3412bd9c8adab638d1369db932a1aca7a7e05dc
AIFRHYZBTHREPW-UHFFFAOYSA-N,CMP:AIFRHYZBTHREPW-UHFFFAOYSA-N,cpdb,REC:eecc1800a5716cf7d185baf2345cf35dc17efb13a9cef95db4edc60b2a5f965b
AIFRHYZBTHREPW-UHFFFAOYSA-N,CMP:AIFRHYZBTHREPW-UHFFFAOYSA-N,cpdb,REC:fbc7dc40ced6917ec81aeb9a42be131f4cd85c9c5b54fb61b9a621bd996f762e
AIGRXSNSLVJMEA-UHFFFAOYSA-N,CMP:AIGRXSNSLVJMEA-UHFFFAOYSA-N,iris,REC:8cab5d97beb976ef618abf9cda73a6fa00bc91ae19766ec7c1b8f87b02efb7cc
AIPSXDXZFKITIG-JNQJZLCISA-N,CMP:AIPSXDXZFKITIG-JNQJZLCISA-N,cpdb,REC:0d2563f236ecf6eac3c62773ac84e0ad70aca5b723d2e6a7f76cc1aa5fc6d863
AIPSXDXZFKITIG-JNQJZLCISA-N,CMP:AIPSXDXZFKITIG-JNQJZLCISA-N,cpdb,REC:3c4ee632ca5c0221de11acd5e511eb66a3cad49feebdff6ebe64353f0d4c9701
AIPSXDXZFKITIG-JNQJZLCISA-N,CMP:AIPSXDXZFKITIG-JNQJZLCISA-N,cpdb,REC:adadb3b181aca3f8dbdc1257c86ce4a177c91d0992099d4c5d63de8785d51bb9
AJDIZQLSFPQPEY-UHFFFAOYSA-N,CMP:AJDIZQLSFPQPEY-UHFFFAOYSA-N,cpdb,REC:4fa9ebc30e0a4d3d0b78a03e21570c95d43df86e072116916354d93c262a9714
AJDIZQLSFPQPEY-UHFFFAOYSA-N,CMP:AJDIZQLSFPQPEY-UHFFFAOYSA-N,cpdb,REC:81897906f6f0c6a2bb58a51284475c49b7fbc92ca92219ad097b911465d4d91b
AJDIZQLSFPQPEY-UHFFFAOYSA-N,CMP:AJDIZQLSFPQPEY-UHFFFAOYSA-N,iris,REC:fb7cac26bfb23ff71bc705862988f2c0fab7ec2c11931b9557d3fcb3bc20a43c
AJFDBNQQDYLMJN-UHFFFAOYSA-N,CMP:AJFDBNQQDYLMJN-UHFFFAOYSA-N,cpdb,REC:5ec62e4041aa61b57eb22f87d67f9a7d30cc0a3858fe53d8ee5c941757348ae2
AJFDBNQQDYLMJN-UHFFFAOYSA-N,CMP:AJFDBNQQDYLMJN-UHFFFAOYSA-N,cpdb,REC:674f1068628ab327d9b4a26017feeda93a2ad35e534201bae614c894274610a1
AJFDBNQQDYLMJN-UHFFFAOYSA-N,CMP:AJFDBNQQDYLMJN-UHFFFAOYSA-N,cpdb,REC:e9934ffae5c3219e1915123a2236f0a6e06dda9cb58fee67eb28b282912b33ca
AJOQSQHYDOFIOX-UHFFFAOYSA-N,CMP:AJOQSQHYDOFIOX-UHFFFAOYSA-N,cpdb,REC:6bc13503285aeacb93fd25ecd68b2aa650a4c2ab8c50d6a0af6b7be8952d09c2
AKRYBBWYDSDZHG-UHFFFAOYSA-N,CMP:AKRYBBWYDSDZHG-UHFFFAOYSA-N,cpdb,REC:0af899fbefc6df235bed6a2146924ef3d14a48bb80807e5cc8af107054fa6bb3
AKRYBBWYDSDZHG-UHFFFAOYSA-N,CMP:AKRYBBWYDSDZHG-UHFFFAOYSA-N,cpdb,REC:128684ee2b3df63acfc3e5280daaf19553ae27a32c46779a8e9ee2d9e8ca2115
AKRYBBWYDSDZHG-UHFFFAOYSA-N,CMP:AKRYBBWYDSDZHG-UHFFFAOYSA-N,cpdb,REC:19afd3f921128e72f38ceccd3ebd782851d77adf81c1f6f456ff3d470d0b1295
AKRYBBWYDSDZHG-UHFFFAOYSA-N,CMP:AKRYBBWYDSDZHG-UHFFFAOYSA-N,cpdb,REC:2d8e04ddeb6dd65a8a5b191c5ef8b58901ae190de78c0f900ca1de648ef8eb94
AKRYBBWYDSDZHG-UHFFFAOYSA-N,CMP:AKRYBBWYDSDZHG-UHFFFAOYSA-N,cpdb,REC:30d30f817bd30f3def2d03f52ee6bff1f49f25b2f78301abcbd6d622edbf7a03
AKRYBBWYDSDZHG-UHFFFAOYSA-N,CMP:AKRYBBWYDSDZHG-UHFFFAOYSA-N,cpdb,REC:4ebc9e9fa142a91e99276589958b2e97a203a5ef3195a0729229ac8f809a7022
AKRYBBWYDSDZHG-UHFFFAOYSA-N,CMP:AKRYBBWYDSDZHG-UHFFFAOYSA-N,cpdb,REC:535387f4283b70fff40ff31d08a043caca832a6d3de4dd925717610f8f871a8d
AKRYBBWYDSDZHG-UHFFFAOYSA-N,CMP:AKRYBBWYDSDZHG-UHFFFAOYSA-N,cpdb,REC:5876353b248e90dad7d2cf82922bb7b3e7365c931192b56ea1d89fac57b12045
AKRYBBWYDSDZHG-UHFFFAOYSA-N,CMP:AKRYBBWYDSDZHG-UHFFFAOYSA-N,cpdb,REC:5c4a0a542350a6d389a45d4827e36662ebf1e0c848e512bfe1dc270e59f0d4a5
AKRYBBWYDSDZHG-UHFFFAOYSA-N,CMP:AKRYBBWYDSDZHG-UHFFFAOYSA-N,cpdb,REC:5fc9f1192770aae23ecb15547ced38d2b05f3ab3a02b6b328a38add9f1a7e3d8
AKRYBBWYDSDZHG-UHFFFAOYSA-N,CMP:AKRYBBWYDSDZHG-UHFFFAOYSA-N,cpdb,REC:619bf22e2e0c9ccf84cc1af3f2fcc3f516ff705e7d0ba11df17cd14fef5d17f0
AKRYBBWYDSDZHG-UHFFFAOYSA-N,CMP:AKRYBBWYDSDZHG-UHFFFAOYSA-N,cpdb,REC:6339afe025718b847edfb09a8aa2a130f8e2481e0c3fd0a7a6b9ba51b6c12a13
AKRYBBWYDSDZHG-UHFFFAOYSA-N,CMP:AKRYBBWYDSDZHG-UHFFFAOYSA-N,cpdb,REC:669cd3c55b487df04031dfe652d7e8488bd46c14d0712309b8213e90a1a1c364
AKRYBBWYDSDZHG-UHFFFAOYSA-N,CMP:AKRYBBWYDSDZHG-UHFFFAOYSA-N,cpdb,REC:694ba67bbe0ed81cddc2004e531c88e9a9946df9e7f0422693029f6c4b013726
AKRYBBWYDSDZHG-UHFFFAOYSA-N,CMP:AKRYBBWYDSDZHG-UHFFFAOYSA-N,cpdb,REC:76c80b4aabe1d7536464037d5f9a170fb0edbdd2e875e254d7b0968c9e1f44bf
AKRYBBWYDSDZHG-UHFFFAOYSA-N,CMP:AKRYBBWYDSDZHG-UHFFFAOYSA-N,cpdb,REC:7e1a53cc581c6002183786274d2330cf8c05191dd122b2798f46fbf870fc6c17
AKRYBBWYDSDZHG-UHFFFAOYSA-N,CMP:AKRYBBWYDSDZHG-UHFFFAOYSA-N,cpdb,REC:8ace3dd10fd315330a3879e87d55c81a90cda8f3c75bce03ee7ea09ad19c921a
AKRYBBWYDSDZHG-UHFFFAOYSA-N,CMP:AKRYBBWYDSDZHG-UHFFFAOYSA-N,cpdb,REC:91af30f91e76335193e1155e7c6de46abdc731f4aa549abed36420d10abcd027
AKRYBBWYDSDZHG-UHFFFAOYSA-N,CMP:AKRYBBWYDSDZHG-UHFFFAOYSA-N,cpdb,REC:96f65c927a440e266a6280891043ff920ae92f33aef501d01c2376cc73ef9891
AKRYBBWYDSDZHG-UHFFFAOYSA-N,CMP:AKRYBBWYDSDZHG-UHFFFAOYSA-N,cpdb,REC:984e2eda298caab465414a91052f682ef12bd6b04bdc5d4c1bc2da83507e0108
AKRYBBWYDSDZHG-UHFFFAOYSA-N,CMP:AKRYBBWYDSDZHG-UHFFFAOYSA-N,cpdb,REC:a108ced54e9bc4fe43e39cbc4db7bead543eddd4fa1c129459a2315d71243007
AKRYBBWYDSDZHG-UHFFFAOYSA-N,CMP:AKRYBBWYDSDZHG-UHFFFAOYSA-N,cpdb,REC:abccefcb8fcf80ddb013b855e0483395d72bfc06edd00fc4c8a2cdd531a40c28
AKRYBBWYDSDZHG-UHFFFAOYSA-N,CMP:AKRYBBWYDSDZHG-UHFFFAOYSA-N,cpdb,REC:b47229d36cdef292130a3eb08631c439f77a2387c568065b5acfbdfe2141dba9
AKRYBBWYDSDZHG-UHFFFAOYSA-N,CMP:AKRYBBWYDSDZHG-UHFFFAOYSA-N,cpdb,REC:d33f72c19446faeac765970a15a6f7c0542bad565d9da3b39076c53c8f50600d
AKRYBBWYDSDZHG-UHFFFAOYSA-N,CMP:AKRYBBWYDSDZHG-UHFFFAOYSA-N,cpdb,REC:da2c849e36e83da8ad38d83d14eb8c986e42bc18ad3a51e3441d550948aef9da
AKRYBBWYDSDZHG-UHFFFAOYSA-N,CMP:AKRYBBWYDSDZHG-UHFFFAOYSA-N,cpdb,REC:df9ee126f2a1ef2261f484b9118f2fccb7ed487e7d869c8e98e40b1fa2c185d9
AKRYBBWYDSDZHG-UHFFFAOYSA-N,CMP:AKRYBBWYDSDZHG-UHFFFAOYSA-N,cpdb,REC:f9fdc985379833bb9010b4c79aa37914a7fd607a575641848d03861a50487443
AKZHPJMVGQRYGX-UHFFFAOYSA-N,CMP:AKZHPJMVGQRYGX-UHFFFAOYSA-N,cpdb,REC:00e6955394c6a436b988a1dccee4e807a7a2c1cd3e6d81d23dbdaa2b5e8315ec
AKZHPJMVGQRYGX-UHFFFAOYSA-N,CMP:AKZHPJMVGQRYGX-UHFFFAOYSA-N,cpdb,REC:25816371495fd009873fe05dd5c30423756f4162866a9074360ad442c0bc9419
AKZHPJMVGQRYGX-UHFFFAOYSA-N,CMP:AKZHPJMVGQRYGX-UHFFFAOYSA-N,cpdb,REC:5180c4567a23e9e13b5c65eeaf74a31e24d1d3b6bae3dc502a1980583ef8eec7
AKZHPJMVGQRYGX-UHFFFAOYSA-N,CMP:AKZHPJMVGQRYGX-UHFFFAOYSA-N,cpdb,REC:5fa5ce97ed15369ac8aba152dd6222d06ea2d276578a914e19a85d9582c716e6
AKZHPJMVGQRYGX-UHFFFAOYSA-N,CMP:AKZHPJMVGQRYGX-UHFFFAOYSA-N,cpdb,REC:7cf06cc99bdcba633a16a29eff5274c2d95cd636a6655b7b215d278b8e2bf0ba
AKZHPJMVGQRYGX-UHFFFAOYSA-N,CMP:AKZHPJMVGQRYGX-UHFFFAOYSA-N,cpdb,REC:951e91b1f790af1769b0d896c98392ef4414c0561b040ab0b9ebb242a77273f2
AKZHPJMVGQRYGX-UHFFFAOYSA-N,CMP:AKZHPJMVGQRYGX-UHFFFAOYSA-N,cpdb,REC:caa19535636ce4e9fb42d2090b9fe593e2b95634dfc2f84c499879b5985283a9
AKZHPJMVGQRYGX-UHFFFAOYSA-N,CMP:AKZHPJMVGQRYGX-UHFFFAOYSA-N,cpdb,REC:d43a8e60a9a5fc8faca9e9d6ae41fd301b333ef17284f113da74dea7544d63f6
AKZHPJMVGQRYGX-UHFFFAOYSA-N,CMP:AKZHPJMVGQRYGX-UHFFFAOYSA-N,cpdb,REC:d759c55c524b70b37cd0c71b8c92574801d2e2f45c881b9720444d497a973a48
ALBYIUDWACNRRB-UHFFFAOYSA-N,CMP:ALBYIUDWACNRRB-UHFFFAOYSA-N,cpdb,REC:0b132d0e915b3d4d5d50a5899dcd37f9c97c081af19599a2cab23943d2905a01
ALBYIUDWACNRRB-UHFFFAOYSA-N,CMP:ALBYIUDWACNRRB-UHFFFAOYSA-N,cpdb,REC:2927643aab7cc656bbed50f6be8f04fd32e996728b52d0d96a4eabddd58bf640
ALBYIUDWACNRRB-UHFFFAOYSA-N,CMP:ALBYIUDWACNRRB-UHFFFAOYSA-N,cpdb,REC:49fa0fb369cacab77528192deee06ecb23dd400f37270c616e18d8058e9a431e
ALBYIUDWACNRRB-UHFFFAOYSA-N,CMP:ALBYIUDWACNRRB-UHFFFAOYSA-N,cpdb,REC:4f1e0a8767c5a76d9ddb4eb267fd2f0b292dc18cfd68b6f7c3ac6b3c7ba4cbc5
ALBYIUDWACNRRB-UHFFFAOYSA-N,CMP:ALBYIUDWACNRRB-UHFFFAOYSA-N,cpdb,REC:69701586d55d86068b47059c83a95d517681fc83e749349c5cb557640298bd52
ALBYIUDWACNRRB-UHFFFAOYSA-N,CMP:ALBYIUDWACNRRB-UHFFFAOYSA-N,cpdb,REC:6c22a3184ccb05a8e7c96ccb4bda7eac6416a881980a5fa137cd54a214e35a67
ALBYIUDWACNRRB-UHFFFAOYSA-N,CMP:ALBYIUDWACNRRB-UHFFFAOYSA-N,cpdb,REC:9e66e11b0131dfec976af6d8edcfb46bddac0b58101a051a3f80055745a63764
ALBYIUDWACNRRB-UHFFFAOYSA-N,CMP:ALBYIUDWACNRRB-UHFFFAOYSA-N,cpdb,REC:d981074b3df0a8fb6da345ce71b1ec7256cfac22d9ec09e11bd3c4358b9f68c6
ALBYIUDWACNRRB-UHFFFAOYSA-N,CMP:ALBYIUDWACNRRB-UHFFFAOYSA-N,cpdb,REC:e80711d3e27e382173e2d796f4d7ee7171780a6913eee066f155d7e5fc48b99d
ALBYIUDWACNRRB-UHFFFAOYSA-N,CMP:ALBYIUDWACNRRB-UHFFFAOYSA-N,cpdb,REC:e9ca07787fdef9789c22254bfe4985b389bea5c3a6df3c53b74208031fe7e835
ALBYIUDWACNRRB-UHFFFAOYSA-N,CMP:ALBYIUDWACNRRB-UHFFFAOYSA-N,cpdb,REC:f30da4895e38fd87623c0c999e1561525f8b69fe5aa2a103f0924daaa63c8932
ALCSGJCIESECFD-UHFFFAOYSA-N,CMP:ALCSGJCIESECFD-UHFFFAOYSA-N,cpdb,REC:cb8fb3fa07c624ef183dcc401f834b39083c76de38771136854765ec74f2dcff
ALCSGJCIESECFD-UHFFFAOYSA-N,CMP:ALCSGJCIESECFD-UHFFFAOYSA-N,cpdb,REC:cc3cdf413761a7fc83595680c985415b741bc19a0394e144ccc92d58453f663e
ALCSGJCIESECFD-UHFFFAOYSA-N,CMP:ALCSGJCIESECFD-UHFFFAOYSA-N,cpdb,REC:fcfd1888d5a6b36a2be5cfd4190b3d86fe5ed83d53eaad9e4c90ca3191b82671
ALCSGJCIESECFD-UHFFFAOYSA-N,CMP:ALCSGJCIESECFD-UHFFFAOYSA-N,cpdb,REC:ff3b17af28b6df01e43715c601df2bf078e23c77142d31bc257173b3e51011c4
ALRLPDGCPYIVHP-UHFFFAOYSA-N,CMP:ALRLPDGCPYIVHP-UHFFFAOYSA-N,cpdb,REC:02e3f4befe99670b246189f813d33d8889ea17f757f86ccdc4f8e1c61f4bd543
ALRLPDGCPYIVHP-UHFFFAOYSA-N,CMP:ALRLPDGCPYIVHP-UHFFFAOYSA-N,cpdb,REC:1019049670ad07a31efffe102c12fb9ec7e4ba2c21afb3acc1b86961c624bb1d
ALRLPDGCPYIVHP-UHFFFAOYSA-N,CMP:ALRLPDGCPYIVHP-UHFFFAOYSA-N,cpdb,REC:1affb51d245ad9a9a80fe196d80fe5470665249bed70cb57bf50faa8006bff96
ALRLPDGCPYIVHP-UHFFFAOYSA-N,CMP:ALRLPDGCPYIVHP-UHFFFAOYSA-N,cpdb,REC:2d595ec5b427d9e6699d5dc6fb13af92ffb1474fc00b11378bd7e296a0b96f1b
ALRLPDGCPYIVHP-UHFFFAOYSA-N,CMP:ALRLPDGCPYIVHP-UHFFFAOYSA-N,cpdb,REC:4195e7bd76f1675ac786fc00ebcd5c9310183a170df918d5d679b7dba2d14a22
ALRLPDGCPYIVHP-UHFFFAOYSA-N,CMP:ALRLPDGCPYIVHP-UHFFFAOYSA-N,cpdb,REC:631c83aef860dd29a13626346857311c887aab7fff116b31eb8096aee7e685ef
ALRLPDGCPYIVHP-UHFFFAOYSA-N,CMP:ALRLPDGCPYIVHP-UHFFFAOYSA-N,cpdb,REC:a11c6c779679e2cba4c17ba3c677dcfe05b5cf85b3d14639444ae76b594947db
ALRLPDGCPYIVHP-UHFFFAOYSA-N,CMP:ALRLPDGCPYIVHP-UHFFFAOYSA-N,cpdb,REC:b2e1b07f5dcea95697e1e9e02c03217d841dc6aff309fd743ff2212251079fa9
ALRLPDGCPYIVHP-UHFFFAOYSA-N,CMP:ALRLPDGCPYIVHP-UHFFFAOYSA-N,cpdb,REC:cca25de3b95e2a6948213985ca3ebb13a9a826b97c7123b9f69a3b740fc48d87
ALRLPDGCPYIVHP-UHFFFAOYSA-N,CMP:ALRLPDGCPYIVHP-UHFFFAOYSA-N,cpdb,REC:d4cfcb1ab71d695455fc2cae01fdb561be86c7dfa390fb370cc99fd229fb1223
AMIMRNSIRUDHCM-UHFFFAOYSA-N,CMP:AMIMRNSIRUDHCM-UHFFFAOYSA-N,cpdb,REC:2238f9b7ee75029b79d1da9102beafa62a415960eebb389b005dbb0c60af9e2c
AMIMRNSIRUDHCM-UHFFFAOYSA-N,CMP:AMIMRNSIRUDHCM-UHFFFAOYSA-N,cpdb,REC:33f64e57b7e394222170ae0072bb309c5575c0a97f09d16e337b314c7f10f543
AMIMRNSIRUDHCM-UHFFFAOYSA-N,CMP:AMIMRNSIRUDHCM-UHFFFAOYSA-N,cpdb,REC:81b433c7c40fcf29a297c017db5b2c8be8a0de70c82335a502d208bd4bfb4eae
AMIMRNSIRUDHCM-UHFFFAOYSA-N,CMP:AMIMRNSIRUDHCM-UHFFFAOYSA-N,cpdb,REC:8c5109e3741969cf4589340df4d5d84aea6c71e2d820a62a5452b101b36fc33e
AMIMRNSIRUDHCM-UHFFFAOYSA-N,CMP:AMIMRNSIRUDHCM-UHFFFAOYSA-N,cpdb,REC:b1b686bdc90dcf2b9d773ac85ff0623ac9bb5286d641de39bf5792489bc4dd9a
AMIMRNSIRUDHCM-UHFFFAOYSA-N,CMP:AMIMRNSIRUDHCM-UHFFFAOYSA-N,cpdb,REC:b8cdd0022c2c25f0f54513e85e5c087396196377e5faa99dd9011270a6d3020d
AMIMRNSIRUDHCM-UHFFFAOYSA-N,CMP:AMIMRNSIRUDHCM-UHFFFAOYSA-N,cpdb,REC:cb53c2d7f4798fe5ef80b1fc7e0da6bd3f328dd1c74771266f1c78b09d48c2f1
AMIMRNSIRUDHCM-UHFFFAOYSA-N,CMP:AMIMRNSIRUDHCM-UHFFFAOYSA-N,cpdb,REC:d832f64af6a70cc48f16869c97851e172b5e9934e1591297c7cb77e0f96fc0a7
AMIMRNSIRUDHCM-UHFFFAOYSA-N,CMP:AMIMRNSIRUDHCM-UHFFFAOYSA-N,cpdb,REC:dd2c9dd32d6db4d23d6efa52bf88aef46ca18c2730cbb91499c5346a9db99fbe
AMIMRNSIRUDHCM-UHFFFAOYSA-N,CMP:AMIMRNSIRUDHCM-UHFFFAOYSA-N,cpdb,REC:f62386f66246d985abc57ab94e63e1694de3de60019e893647255ad7890ac3bf
AMTPYFGPPVFBBI-UHFFFAOYSA-N,CMP:AMTPYFGPPVFBBI-UHFFFAOYSA-N,cpdb,REC:7719cd081f100e404e7af8394c04f90fd2e45ad0836cc14dfe1597b5e318b8e5
AMTRFSFECFPSHF-UHFFFAOYSA-N,CMP:AMTRFSFECFPSHF-UHFFFAOYSA-N,cpdb,REC:5289a6da1ccd2b9636f51174a8d0d628f8d05d8558fdb2664eaa838090a78d43
AMTRFSFECFPSHF-UHFFFAOYSA-N,CMP:AMTRFSFECFPSHF-UHFFFAOYSA-N,cpdb,REC:62acaa8ae068fd3e87ef79b49648fa6de752294010950db204f28eb10c8bd27c
ANASRAPCLNYZFM-UHFFFAOYSA-N,CMP:ANASRAPCLNYZFM-UHFFFAOYSA-N,cpdb,REC:d764ce43fffa35aba816166dd5009ecb4b4aefc69b199eb2436530a068a3b9df
ANASRAPCLNYZFM-UHFFFAOYSA-N,CMP:ANASRAPCLNYZFM-UHFFFAOYSA-N,cpdb,REC:ee72cd603d0beeece3e69437708d9586078d6438488b2b19a5f45009b28eb168
APNSGVMLAYLYCT-UHFFFAOYSA-N,CMP:APNSGVMLAYLYCT-UHFFFAOYSA-N,cpdb,REC:1326975be6aa192192f4e823b75e864aba5ae19407974344ebdeac7e642ecae7
APNSGVMLAYLYCT-UHFFFAOYSA-N,CMP:APNSGVMLAYLYCT-UHFFFAOYSA-N,cpdb,REC:18c43a5312dcfde8cb90cc2592a8ce36a8dfe7926e14ec339bd226f71756f94a
APNSGVMLAYLYCT-UHFFFAOYSA-N,CMP:APNSGVMLAYLYCT-UHFFFAOYSA-N,cpdb,REC:2c1dc84b6bd4042aa9425e513aa42e6b787a2395c61aaf90490c63751717aa55
APNSGVMLAYLYCT-UHFFFAOYSA-N,CMP:APNSGVMLAYLYCT-UHFFFAOYSA-N,cpdb,REC:2c6c79e4593633c100d1ead884ca333f0bb510e825e9e80948acd1a4cd1aee0b
APNSGVMLAYLYCT-UHFFFAOYSA-N,CMP:APNSGVMLAYLYCT-UHFFFAOYSA-N,cpdb,REC:39bc75e366940ad8fa6abd1a1be09967fee0eff4ed5c504b800e7fcbe2ebe2c4
APNSGVMLAYLYCT-UHFFFAOYSA-N,CMP:APNSGVMLAYLYCT-UHFFFAOYSA-N,cpdb,REC:476f45bf4c630eb2e9bbc068461a3c897763ccda871e1d6e333e0f2575e0c4ed
APNSGVMLAYLYCT-UHFFFAOYSA-N,CMP:APNSGVMLAYLYCT-UHFFFAOYSA-N,cpdb,REC:64b178fb67c07143897bb7bdb000213016b8c8e7d4966b2ad2f053b5bab50c0c
APNSGVMLAYLYCT-UHFFFAOYSA-N,CMP:APNSGVMLAYLYCT-UHFFFAOYSA-N,cpdb,REC:665ba6809b49c8201d5500ce03e9cd951091f98a2315456c5816d9ec9d409440
APNSGVMLAYLYCT-UHFFFAOYSA-N,CMP:APNSGVMLAYLYCT-UHFFFAOYSA-N,cpdb,REC:7f3fc4dde71037a5441f8d035113d1d8a0b7d962ca91faeb6a7ff5061971d895
APNSGVMLAYLYCT-UHFFFAOYSA-N,CMP:APNSGVMLAYLYCT-UHFFFAOYSA-N,cpdb,REC:9a806d31c13076be4064a9fcf2f47a26422be9d694dbd5b0b2a1257b926d00b3
APNSGVMLAYLYCT-UHFFFAOYSA-N,CMP:APNSGVMLAYLYCT-UHFFFAOYSA-N,cpdb,REC:a58a19b19133b7e7bb9a23dde9932132bd3dcffd14e7f47f3bd5b25f1f054b05
APNSGVMLAYLYCT-UHFFFAOYSA-N,CMP:APNSGVMLAYLYCT-UHFFFAOYSA-N,cpdb,REC:ab2b89d593ca7ba9e028441a42b3d50a6330ec8a74d8c9105f834cc88f24121a
APNSGVMLAYLYCT-UHFFFAOYSA-N,CMP:APNSGVMLAYLYCT-UHFFFAOYSA-N,cpdb,REC:ae41d1a864a7ebba532706f11d0ea5ca474582a9394cdf4b9538c5cb753bcccc
APNSGVMLAYLYCT-UHFFFAOYSA-N,CMP:APNSGVMLAYLYCT-UHFFFAOYSA-N,cpdb,REC:b923b7ca4b89bf8d7831f60bff1f7e9abf01052a6a88f82f052e809400de4f5c
APNSGVMLAYLYCT-UHFFFAOYSA-N,CMP:APNSGVMLAYLYCT-UHFFFAOYSA-N,cpdb,REC:d13efd50c6e2804d96b39e93c0be4377fa0a1c77b23874a445e497415dbad208
APNSGVMLAYLYCT-UHFFFAOYSA-N,CMP:APNSGVMLAYLYCT-UHFFFAOYSA-N,cpdb,REC:d980bac49ae6a2530a267cb5130374e53868a8f95909b4f232ae1ae11e2d0e9f
APNSGVMLAYLYCT-UHFFFAOYSA-N,CMP:APNSGVMLAYLYCT-UHFFFAOYSA-N,cpdb,REC:e5c236ab4b2fcf7a87c4eb93b1103418e5e9aac0e86821f136f8cdb29dfc8372
APNSGVMLAYLYCT-UHFFFAOYSA-N,CMP:APNSGVMLAYLYCT-UHFFFAOYSA-N,cpdb,REC:efb9636d83fc74698cd447b8b75bc0bb5bd4dd6fa2863f2a7c109bf5f0f77a5c
APNSGVMLAYLYCT-UHFFFAOYSA-N,CMP:APNSGVMLAYLYCT-UHFFFAOYSA-N,cpdb,REC:fbdf153c082feba39bd02223b0c24091a366114fe67ce6f1ea7bdb30aa429732
AQIXAKUUQRKLND-UHFFFAOYSA-N,CMP:AQIXAKUUQRKLND-UHFFFAOYSA-N,cpdb,REC:09fa2a56b1fdd5d79a7c0dcba3639d7d098505ee2cf8e43980a922efabf4269f
AQIXAKUUQRKLND-UHFFFAOYSA-N,CMP:AQIXAKUUQRKLND-UHFFFAOYSA-N,cpdb,REC:20f649d28e4a69dc121f40543f5b285480637f594436508413bd918a1763708d
AQIXAKUUQRKLND-UHFFFAOYSA-N,CMP:AQIXAKUUQRKLND-UHFFFAOYSA-N,cpdb,REC:3eee1297fb9b94804ae28c3419891d097e8037e284d84c674371edaee872d8db
AQIXAKUUQRKLND-UHFFFAOYSA-N,CMP:AQIXAKUUQRKLND-UHFFFAOYSA-N,cpdb,REC:961881cf4c138f9ffdac7e248fe8873c1e7dc1667a4a7931c113927d8786f782
AQKCJDFMDAPELP-UHFFFAOYSA-N,CMP:AQKCJDFMDAPELP-UHFFFAOYSA-N,cpdb,REC:0aa564c4b2f869409a2e49ac77f59488a77075adf708bcb3f46bd62bdb0a8288
AQKCJDFMDAPELP-UHFFFAOYSA-N,CMP:AQKCJDFMDAPELP-UHFFFAOYSA-N,cpdb,REC:0b60d73c985878fd1a16c61f544b52315bddd031486750ab0f0306e3c6443c55
AQKCJDFMDAPELP-UHFFFAOYSA-N,CMP:AQKCJDFMDAPELP-UHFFFAOYSA-N,cpdb,REC:12b47ef411d0dd1b14d5d5ded493d863b38dd307b6a8f6d6274b07a6ac389af4
AQKCJDFMDAPELP-UHFFFAOYSA-N,CMP:AQKCJDFMDAPELP-UHFFFAOYSA-N,cpdb,REC:1f6b1b3b18c0a92a11509a679334d2ea6437e9ddfc62964ec784129cd34d0598
AQKCJDFMDAPELP-UHFFFAOYSA-N,CMP:AQKCJDFMDAPELP-UHFFFAOYSA-N,cpdb,REC:2108483df9c0c9f481dfb689e48b8a5a8fb21e4ff8180b38fd40c3186215899b
AQKCJDFMDAPELP-UHFFFAOYSA-N,CMP:AQKCJDFMDAPELP-UHFFFAOYSA-N,cpdb,REC:2f99823b0a45a16f30a04f96a7111cada665b928b0109f622c03c803978c7d46
AQKCJDFMDAPELP-UHFFFAOYSA-N,CMP:AQKCJDFMDAPELP-UHFFFAOYSA-N,cpdb,REC:35295214c162005870376e0611be91a150b70dcaf357b39b3780fe0ebc03ca4f
AQKCJDFMDAPELP-UHFFFAOYSA-N,CMP:AQKCJDFMDAPELP-UHFFFAOYSA-N,cpdb,REC:35817d576f30ee77eb4544154181dbbbe11fff55e4044cb05d7e91d5935d86e5
